Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2733340,-,-,-,40.72,-74.01,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Cloud Type,Clearsky GHI,Clearsky DHI,Clearsky DNI,Fill Flag
2020,4,24,16,5,94,94,0,9.3,3.5,87.19,29.57,0.09,1004,7,870,172,803,0
2020,4,24,16,10,153,153,0,9.3,3.5,87.19,29.19,0.09,1004,4,874,172,804,0
2020,4,24,16,15,92,92,0,9.4,3.5,86.61,28.84,0.09,1004,4,878,173,805,0
2020,4,24,16,20,47,47,0,9.4,3.5,86.61,28.54,0.09,1004,4,881,173,806,0
2020,4,24,16,25,39,39,0,9.4,3.5,86.61,28.27,0.09,1004,8,883,173,806,0
2020,4,24,16,30,29,29,0,9.5,3.4000000000000004,86.03,28.04,0.09,1004,7,886,173,807,0
2020,4,24,16,35,140,140,0,9.5,3.4000000000000004,87.33,27.86,0.09,1004,7,887,174,806,0
2020,4,24,16,40,130,130,0,9.5,3.4000000000000004,87.33,27.71,0.09,1004,7,887,174,805,0
2020,4,24,16,45,107,107,0,9.5,3.4000000000000004,87.33,27.61,0.09,1004,7,888,174,805,0
2020,4,24,16,50,95,95,0,9.600000000000001,3.4000000000000004,86.75,27.55,0.09,1004,7,888,174,805,0
2020,4,24,16,55,74,74,0,9.600000000000001,3.3000000000000003,86.75,27.54,0.09,1004,8,888,174,805,0
2020,4,24,17,0,54,54,0,9.600000000000001,3.3000000000000003,86.75,27.57,0.09,1004,8,888,174,805,0
2020,4,24,17,5,141,140,0,9.600000000000001,3.3000000000000003,86.75,27.64,0.09,1004,4,887,174,805,0
2020,4,24,17,10,60,60,0,9.700000000000001,3.3000000000000003,86.17,27.75,0.09,1004,4,886,174,805,0
2020,4,24,17,15,81,81,0,9.700000000000001,3.2,86.17,27.91,0.09,1004,4,885,174,804,0
2020,4,24,17,20,104,104,0,9.700000000000001,3.2,86.17,28.11,0.09,1004,8,883,174,804,0
2020,4,24,17,25,96,96,0,9.700000000000001,3.2,86.17,28.35,0.09,1004,4,880,174,803,0
2020,4,24,17,30,155,155,0,9.8,3.2,85.60000000000001,28.63,0.09,1004,4,878,173,802,0
2020,4,24,17,35,77,77,0,9.8,3.1,86.66,28.95,0.09,1004,4,871,182,788,0
2020,4,24,17,40,84,84,0,9.8,3.1,86.66,29.3,0.09,1004,4,868,182,787,0
2020,4,24,17,45,100,100,0,9.8,3.1,86.66,29.7,0.09,1004,4,864,181,785,0
2020,4,24,17,50,131,131,0,9.9,3.1,86.08,30.12,0.09,1004,4,859,181,784,0
2020,4,24,17,55,97,97,0,9.9,3,86.08,30.580000000000002,0.09,1004,4,855,181,783,0
2020,4,24,18,0,97,97,0,9.9,3,86.08,31.07,0.09,1004,4,849,180,781,0
2020,4,24,18,5,79,79,0,9.9,3,86.08,31.59,0.09,1004,8,844,180,780,0
2020,4,24,18,10,106,106,0,9.9,3,86.08,32.14,0.09,1004,4,838,179,778,0
2020,4,24,18,15,162,162,0,9.9,3,86.08,32.72,0.09,1004,4,833,179,778,0
2020,4,24,18,20,109,109,0,9.9,2.9000000000000004,86.08,33.32,0.09,1004,4,826,178,776,0
2020,4,24,18,25,55,55,0,9.9,2.9000000000000004,86.08,33.94,0.09,1004,4,819,178,773,0
2020,4,24,18,30,232,228,5,9.9,2.9000000000000004,86.08,34.59,0.09,1004,8,812,177,771,0
2020,4,24,18,35,221,218,3,10,2.9000000000000004,85.93,35.26,0.09,1004,7,803,180,762,0
2020,4,24,18,40,23,23,0,10,2.9000000000000004,85.93,35.95,0.09,1004,8,794,179,760,0
2020,4,24,18,45,164,162,2,10,2.9000000000000004,86.01,36.660000000000004,0.09,1005,7,786,179,757,0
2020,4,24,18,50,104,103,0,10,2.8000000000000003,86.01,37.39,0.09,1005,7,777,178,754,0
2020,4,24,18,55,22,22,0,10,2.8000000000000003,86.01,38.13,0.09,1005,8,768,177,751,0
2020,4,24,19,0,310,308,3,10,2.8000000000000003,86.01,38.89,0.09,1005,4,758,176,747,0
2020,4,24,19,5,134,134,0,9.9,2.8000000000000003,86.59,39.660000000000004,0.09,1005,4,748,175,744,0
2020,4,24,19,10,123,123,0,9.9,2.8000000000000003,86.59,40.45,0.09,1005,4,738,174,740,0
2020,4,24,19,15,149,149,0,9.9,2.8000000000000003,86.59,41.25,0.09,1005,4,727,173,736,0
2020,4,24,19,20,116,116,0,9.9,2.8000000000000003,86.59,42.06,0.09,1005,4,716,172,732,0
2020,4,24,19,25,138,138,0,9.8,2.8000000000000003,87.17,42.88,0.09,1005,4,705,171,728,0
2020,4,24,19,30,126,126,0,9.8,2.8000000000000003,87.17,43.71,0.09,1005,4,693,170,724,0
2020,4,24,19,35,175,175,0,9.8,2.8000000000000003,86.96000000000001,44.56,0.09,1005,4,682,167,723,0
2020,4,24,19,40,144,144,0,9.8,2.7,86.96000000000001,45.410000000000004,0.09,1005,4,670,166,719,0
2020,4,24,19,45,80,80,0,9.700000000000001,2.7,87.55,46.27,0.09,1005,4,658,164,714,0
2020,4,24,19,50,82,82,0,9.700000000000001,2.7,87.55,47.14,0.09,1005,4,645,163,709,0
2020,4,24,19,55,94,94,0,9.700000000000001,2.7,87.55,48.01,0.09,1005,4,632,162,703,0
2020,4,24,20,0,94,94,0,9.600000000000001,2.7,88.13,48.9,0.09,1005,4,619,160,698,0
2020,4,24,20,5,82,82,0,9.600000000000001,2.7,88.13,49.79,0.09,1005,4,605,159,692,0
2020,4,24,20,10,76,76,0,9.600000000000001,2.7,88.13,50.68,0.09,1005,4,592,157,685,0
2020,4,24,20,15,47,47,0,9.600000000000001,2.6,88.13,51.58,0.09,1005,4,578,156,679,0
2020,4,24,20,20,73,73,0,9.5,2.6,88.81,52.49,0.09,1006,4,563,154,672,0
2020,4,24,20,25,69,69,0,9.5,2.6,88.81,53.4,0.09,1006,4,550,153,667,0
2020,4,24,20,30,79,79,0,9.5,2.6,88.81,54.31,0.09,1006,4,536,151,660,0
2020,4,24,20,35,93,93,0,9.5,2.5,88.96000000000001,55.230000000000004,0.09,1006,4,522,148,655,0
2020,4,24,20,40,110,110,0,9.4,2.5,89.56,56.15,0.09,1006,4,507,146,647,0
2020,4,24,20,45,118,117,0,9.4,2.5,89.56,57.08,0.09,1006,4,492,144,639,0
2020,4,24,20,50,73,73,0,9.4,2.5,89.56,58.01,0.09,1006,4,476,142,630,0
2020,4,24,20,55,34,34,0,9.4,2.4000000000000004,89.56,58.94,0.09,1006,4,461,140,621,0
2020,4,24,21,0,62,62,0,9.3,2.4000000000000004,90.16,59.870000000000005,0.09,1006,4,445,138,612,0
2020,4,24,21,5,92,92,0,9.3,2.4000000000000004,90.16,60.81,0.09,1006,4,430,136,602,0
2020,4,24,21,10,60,60,0,9.3,2.3000000000000003,90.16,61.75,0.09,1006,4,414,134,592,0
2020,4,24,21,15,68,68,0,9.3,2.3000000000000003,90.16,62.690000000000005,0.09,1006,4,398,131,582,0
2020,4,24,21,20,66,66,0,9.3,2.2,90.16,63.63,0.09,1006,4,382,129,571,0
2020,4,24,21,25,76,76,0,9.3,2.2,90.16,64.57000000000001,0.09,1006,4,366,126,559,0
2020,4,24,21,30,92,92,0,9.3,2.1,90.25,65.51,0.09,1007,4,351,124,549,0
2020,4,24,21,35,124,124,1,9.200000000000001,2.1,91.54,66.46000000000001,0.09,1007,4,337,116,554,0
2020,4,24,21,40,107,107,0,9.200000000000001,2,91.54,67.4,0.09,1007,4,321,113,541,0
2020,4,24,21,45,93,93,0,9.200000000000001,2,91.54,68.35000000000001,0.09,1007,4,305,110,527,0
2020,4,24,21,50,141,139,5,9.200000000000001,1.9000000000000001,91.54,69.29,0.09,1007,4,289,107,513,0
2020,4,24,21,55,162,158,11,9.200000000000001,1.9000000000000001,91.54,70.24,0.09,1007,4,273,104,498,0
2020,4,24,22,0,126,125,4,9.200000000000001,1.8,91.54,71.18,0.09,1007,4,257,101,483,0
2020,4,24,22,5,106,105,2,9.1,1.8,92.15,72.12,0.09,1007,4,241,98,466,0
2020,4,24,22,10,41,41,0,9,1.8,92.78,73.07000000000001,0.09,1007,4,226,95,451,0
2020,4,24,22,15,61,61,0,9,1.8,92.78,74.01,0.09,1007,4,210,91,433,0
2020,4,24,22,20,35,35,0,8.9,1.7000000000000002,93.4,74.95,0.09,1007,4,195,87,414,7
2020,4,24,22,25,13,13,0,8.8,1.7000000000000002,94.03,75.89,0.09,1007,4,179,83,394,7
2020,4,24,22,30,29,29,0,8.8,1.7000000000000002,94.03,76.83,0.09,1007,4,164,79,373,7
2020,4,24,22,35,71,71,1,8.700000000000001,1.6,92.77,77.76,0.09,1007,4,151,72,374,7
2020,4,24,22,40,38,38,0,8.700000000000001,1.6,92.77,78.69,0.09,1007,4,136,67,350,7
2020,4,24,22,45,21,21,0,8.6,1.6,93.49,79.62,0.09,1008,4,122,63,326,7
2020,4,24,22,50,20,20,0,8.5,1.5,94.13,80.55,0.09,1008,4,108,58,302,7
2020,4,24,22,55,32,32,0,8.5,1.5,94.13,81.47,0.09,1008,4,94,54,275,7
2020,4,24,23,0,28,28,0,8.4,1.5,94.77,82.39,0.09,1008,4,81,49,246,7
2020,4,24,23,5,23,23,0,8.3,1.5,95.41,83.31,0.09,1008,4,69,43,217,7
2020,4,24,23,10,13,13,0,8.200000000000001,1.5,96.06,84.21000000000001,0.09,1008,4,57,38,186,7
2020,4,24,23,15,12,12,0,8.1,1.5,96.71000000000001,85.12,0.09,1008,4,45,32,155,7
2020,4,24,23,20,12,12,0,8.1,1.5,96.71000000000001,86.01,0.09,1008,4,35,27,124,7
2020,4,24,23,25,6,6,0,8,1.5,97.37,86.89,0.09,1008,4,26,21,93,7
2020,4,24,23,30,4,4,0,7.9,1.5,98.03,87.75,0.09,1008,4,18,15,63,7
2020,4,24,23,35,3,3,0,7.800000000000001,1.5,95.65,88.58,0.09,1008,4,12,11,39,7
2020,4,24,23,40,0,0,0,7.7,1.5,96.3,89.38,0.09,1008,4,0,0,0,7
2020,4,24,23,45,0,0,0,7.7,1.5,96.3,90.14,0.09,1008,4,0,0,0,0
2020,4,24,23,50,0,0,0,7.6000000000000005,1.5,96.96000000000001,91.64,0.09,1008,4,0,0,0,0
2020,4,24,23,55,0,0,0,7.5,1.5,97.62,92.54,0.09,1008,4,0,0,0,0
2020,4,25,0,0,0,0,0,7.4,1.5,98.39,93.42,0.09,1009,4,0,0,0,0
2020,4,25,0,5,0,0,0,7.4,1.5,98.39,94.31,0.09,1009,4,0,0,0,0
2020,4,25,0,10,0,0,0,7.300000000000001,1.5,99.06,95.18,0.09,1009,4,0,0,0,0
2020,4,25,0,15,0,0,0,7.2,1.5,99.74000000000001,96.06,0.09,1009,4,0,0,0,0
2020,4,25,0,20,0,0,0,7.2,1.5,99.74000000000001,96.92,0.09,1009,4,0,0,0,0
2020,4,25,0,25,0,0,0,7.1000000000000005,1.5,100,97.78,0.09,1009,1,0,0,0,0
2020,4,25,0,30,0,0,0,7,1.5,100,98.64,0.09,1009,1,0,0,0,0
2020,4,25,0,35,0,0,0,7,1.5,98.68,99.48,0.09,1009,0,0,0,0,0
2020,4,25,0,40,0,0,0,6.9,1.5,99.36,100.33,0.09,1009,0,0,0,0,0
2020,4,25,0,45,0,0,0,6.800000000000001,1.5,100,101.16,0.09,1009,1,0,0,0,0
2020,4,25,0,50,0,0,0,6.800000000000001,1.5,100,101.99000000000001,0.09,1009,0,0,0,0,0
2020,4,25,0,55,0,0,0,6.7,1.5,100,102.81,0.09,1009,0,0,0,0,0
2020,4,25,1,0,0,0,0,6.6000000000000005,1.5,100,103.62,0.09,1009,0,0,0,0,0
2020,4,25,1,5,0,0,0,6.6000000000000005,1.5,100,104.42,0.09,1009,0,0,0,0,0
2020,4,25,1,10,0,0,0,6.5,1.5,100,105.22,0.09,1010,0,0,0,0,0
2020,4,25,1,15,0,0,0,6.5,1.5,100,106.01,0.09,1010,0,0,0,0,0
2020,4,25,1,20,0,0,0,6.4,1.4000000000000001,100,106.78,0.09,1010,0,0,0,0,0
2020,4,25,1,25,0,0,0,6.4,1.4000000000000001,100,107.55,0.09,1010,0,0,0,0,0
2020,4,25,1,30,0,0,0,6.300000000000001,1.4000000000000001,100,108.31,0.09,1010,0,0,0,0,0
2020,4,25,1,35,0,0,0,6.300000000000001,1.4000000000000001,100,109.06,0.09,1010,0,0,0,0,0
2020,4,25,1,40,0,0,0,6.300000000000001,1.4000000000000001,100,109.8,0.09,1010,0,0,0,0,0
2020,4,25,1,45,0,0,0,6.2,1.4000000000000001,100,110.53,0.09,1010,0,0,0,0,0
2020,4,25,1,50,0,0,0,6.2,1.4000000000000001,100,111.24000000000001,0.09,1010,0,0,0,0,0
2020,4,25,1,55,0,0,0,6.1000000000000005,1.4000000000000001,100,111.95,0.09,1010,0,0,0,0,0
2020,4,25,2,0,0,0,0,6.1000000000000005,1.4000000000000001,100,112.64,0.09,1010,0,0,0,0,0
2020,4,25,2,5,0,0,0,6,1.4000000000000001,100,113.32000000000001,0.09,1010,0,0,0,0,0
2020,4,25,2,10,0,0,0,6,1.4000000000000001,100,113.99000000000001,0.09,1010,0,0,0,0,0
2020,4,25,2,15,0,0,0,6,1.4000000000000001,100,114.64,0.09,1010,0,0,0,0,0
2020,4,25,2,20,0,0,0,6,1.4000000000000001,100,115.29,0.09,1010,0,0,0,0,0
2020,4,25,2,25,0,0,0,5.9,1.3,100,115.91,0.09,1010,0,0,0,0,0
2020,4,25,2,30,0,0,0,5.9,1.3,100,116.52,0.09,1010,0,0,0,0,0
2020,4,25,2,35,0,0,0,5.9,1.3,100,117.12,0.09,1010,0,0,0,0,0
2020,4,25,2,40,0,0,0,5.800000000000001,1.3,100,117.7,0.09,1010,0,0,0,0,0
2020,4,25,2,45,0,0,0,5.800000000000001,1.3,100,118.27,0.09,1010,0,0,0,0,0
2020,4,25,2,50,0,0,0,5.800000000000001,1.3,100,118.82000000000001,0.09,1010,0,0,0,0,0
2020,4,25,2,55,0,0,0,5.800000000000001,1.3,100,119.35000000000001,0.09,1010,0,0,0,0,0
2020,4,25,3,0,0,0,0,5.7,1.3,100,119.87,0.09,1010,0,0,0,0,0
2020,4,25,3,5,0,0,0,5.7,1.3,100,120.36,0.09,1010,0,0,0,0,0
2020,4,25,3,10,0,0,0,5.7,1.3,100,120.84,0.09,1010,0,0,0,0,0
2020,4,25,3,15,0,0,0,5.7,1.3,100,121.3,0.09,1011,0,0,0,0,0
2020,4,25,3,20,0,0,0,5.7,1.3,100,121.74000000000001,0.09,1011,0,0,0,0,0
2020,4,25,3,25,0,0,0,5.7,1.3,100,122.17,0.09,1011,0,0,0,0,0
2020,4,25,3,30,0,0,0,5.6000000000000005,1.3,100,122.57000000000001,0.09,1011,0,0,0,0,0
2020,4,25,3,35,0,0,0,5.6000000000000005,1.3,100,122.95,0.09,1011,0,0,0,0,0
2020,4,25,3,40,0,0,0,5.6000000000000005,1.3,100,123.31,0.09,1011,0,0,0,0,0
2020,4,25,3,45,0,0,0,5.6000000000000005,1.3,100,123.64,0.09,1011,0,0,0,0,0
2020,4,25,3,50,0,0,0,5.6000000000000005,1.3,100,123.96000000000001,0.09,1011,0,0,0,0,0
2020,4,25,3,55,0,0,0,5.6000000000000005,1.3,100,124.26,0.09,1011,0,0,0,0,0
2020,4,25,4,0,0,0,0,5.5,1.3,100,124.53,0.09,1011,0,0,0,0,0
2020,4,25,4,5,0,0,0,5.5,1.3,100,124.78,0.09,1011,0,0,0,0,0
2020,4,25,4,10,0,0,0,5.5,1.4000000000000001,100,125,0.09,1011,0,0,0,0,0
2020,4,25,4,15,0,0,0,5.5,1.4000000000000001,100,125.2,0.09,1011,0,0,0,0,0
2020,4,25,4,20,0,0,0,5.5,1.4000000000000001,100,125.38000000000001,0.09,1011,0,0,0,0,0
2020,4,25,4,25,0,0,0,5.4,1.4000000000000001,100,125.53,0.09,1011,0,0,0,0,0
2020,4,25,4,30,0,0,0,5.4,1.4000000000000001,100,125.66,0.09,1011,0,0,0,0,0
2020,4,25,4,35,0,0,0,5.4,1.5,100,125.77,0.09,1011,0,0,0,0,0
2020,4,25,4,40,0,0,0,5.4,1.5,100,125.85000000000001,0.09,1011,0,0,0,0,0
2020,4,25,4,45,0,0,0,5.4,1.5,100,125.91,0.09,1011,0,0,0,0,0
2020,4,25,4,50,0,0,0,5.300000000000001,1.5,100,125.94,0.09,1011,0,0,0,0,0
2020,4,25,4,55,0,0,0,5.300000000000001,1.5,100,125.94,0.09,1012,0,0,0,0,0
2020,4,25,5,0,0,0,0,5.300000000000001,1.5,100,125.92,0.09,1012,0,0,0,0,0
2020,4,25,5,5,0,0,0,5.300000000000001,1.6,100,125.88000000000001,0.09,1012,0,0,0,0,0
2020,4,25,5,10,0,0,0,5.300000000000001,1.6,100,125.81,0.09,1012,0,0,0,0,0
2020,4,25,5,15,0,0,0,5.300000000000001,1.6,100,125.72,0.09,1012,0,0,0,0,0
2020,4,25,5,20,0,0,0,5.300000000000001,1.6,100,125.60000000000001,0.09,1012,0,0,0,0,0
2020,4,25,5,25,0,0,0,5.2,1.6,100,125.46000000000001,0.09,1012,0,0,0,0,0
2020,4,25,5,30,0,0,0,5.2,1.6,100,125.3,0.09,1012,0,0,0,0,0
2020,4,25,5,35,0,0,0,5.2,1.6,100,125.11,0.09,1012,0,0,0,0,0
2020,4,25,5,40,0,0,0,5.2,1.6,100,124.89,0.09,1012,0,0,0,0,0
2020,4,25,5,45,0,0,0,5.2,1.6,100,124.66,0.09,1012,0,0,0,0,0
2020,4,25,5,50,0,0,0,5.2,1.6,100,124.4,0.09,1012,0,0,0,0,0
2020,4,25,5,55,0,0,0,5.2,1.6,100,124.11,0.09,1012,0,0,0,0,0
2020,4,25,6,0,0,0,0,5.1000000000000005,1.7000000000000002,100,123.81,0.09,1012,0,0,0,0,0
2020,4,25,6,5,0,0,0,5.1000000000000005,1.7000000000000002,100,123.48,0.09,1012,0,0,0,0,0
2020,4,25,6,10,0,0,0,5.1000000000000005,1.6,100,123.13000000000001,0.09,1012,0,0,0,0,0
2020,4,25,6,15,0,0,0,5.1000000000000005,1.6,100,122.76,0.09,1012,0,0,0,0,0
2020,4,25,6,20,0,0,0,5.1000000000000005,1.6,100,122.37,0.09,1012,0,0,0,0,0
2020,4,25,6,25,0,0,0,5.1000000000000005,1.6,100,121.96000000000001,0.09,1012,0,0,0,0,0
2020,4,25,6,30,0,0,0,5,1.6,100,121.53,0.09,1012,0,0,0,0,0
2020,4,25,6,35,0,0,0,5,1.6,100,121.08,0.09,1012,0,0,0,0,0
2020,4,25,6,40,0,0,0,5,1.6,100,120.61,0.09,1012,0,0,0,0,0
2020,4,25,6,45,0,0,0,5,1.6,100,120.12,0.09,1012,0,0,0,0,0
2020,4,25,6,50,0,0,0,5,1.6,100,119.61,0.09,1012,0,0,0,0,0
2020,4,25,6,55,0,0,0,5,1.6,100,119.09,0.09,1012,0,0,0,0,0
2020,4,25,7,0,0,0,0,4.9,1.6,100,118.55,0.09,1013,0,0,0,0,0
2020,4,25,7,5,0,0,0,4.9,1.6,100,117.99000000000001,0.09,1013,0,0,0,0,0
2020,4,25,7,10,0,0,0,4.9,1.6,100,117.42,0.09,1013,0,0,0,0,0
2020,4,25,7,15,0,0,0,4.9,1.6,100,116.83,0.09,1013,0,0,0,0,0
2020,4,25,7,20,0,0,0,4.9,1.5,100,116.22,0.09,1013,0,0,0,0,0
2020,4,25,7,25,0,0,0,4.800000000000001,1.5,100,115.60000000000001,0.09,1013,0,0,0,0,0
2020,4,25,7,30,0,0,0,4.800000000000001,1.5,100,114.97,0.09,1013,0,0,0,0,0
2020,4,25,7,35,0,0,0,4.800000000000001,1.5,100,114.32000000000001,0.09,1013,0,0,0,0,0
2020,4,25,7,40,0,0,0,4.800000000000001,1.5,100,113.66,0.09,1013,0,0,0,0,0
2020,4,25,7,45,0,0,0,4.800000000000001,1.5,100,112.99000000000001,0.09,1013,0,0,0,0,0
2020,4,25,7,50,0,0,0,4.7,1.5,100,112.3,0.09,1013,0,0,0,0,0
2020,4,25,7,55,0,0,0,4.7,1.5,100,111.60000000000001,0.09,1013,0,0,0,0,0
2020,4,25,8,0,0,0,0,4.7,1.5,100,110.89,0.09,1013,0,0,0,0,0
2020,4,25,8,5,0,0,0,4.7,1.5,100,110.17,0.09,1013,0,0,0,0,0
2020,4,25,8,10,0,0,0,4.7,1.5,100,109.43,0.09,1014,0,0,0,0,0
2020,4,25,8,15,0,0,0,4.6000000000000005,1.5,100,108.69,0.09,1014,0,0,0,0,0
2020,4,25,8,20,0,0,0,4.6000000000000005,1.5,100,107.94,0.09,1014,0,0,0,0,0
2020,4,25,8,25,0,0,0,4.6000000000000005,1.5,100,107.17,0.09,1014,0,0,0,0,0
2020,4,25,8,30,0,0,0,4.6000000000000005,1.5,100,106.4,0.09,1014,1,0,0,0,0
2020,4,25,8,35,0,0,0,4.6000000000000005,1.5,100,105.61,0.09,1014,1,0,0,0,0
2020,4,25,8,40,0,0,0,4.6000000000000005,1.5,100,104.82000000000001,0.09,1014,0,0,0,0,0
2020,4,25,8,45,0,0,0,4.5,1.5,100,104.02,0.09,1014,0,0,0,0,0
2020,4,25,8,50,0,0,0,4.5,1.5,100,103.21000000000001,0.09,1014,0,0,0,0,0
2020,4,25,8,55,0,0,0,4.5,1.5,100,102.4,0.09,1014,0,0,0,0,0
2020,4,25,9,0,0,0,0,4.5,1.5,100,101.57000000000001,0.09,1014,0,0,0,0,0
2020,4,25,9,5,0,0,0,4.5,1.5,100,100.74000000000001,0.09,1014,0,0,0,0,0
2020,4,25,9,10,0,0,0,4.5,1.5,100,99.9,0.09,1014,0,0,0,0,0
2020,4,25,9,15,0,0,0,4.5,1.5,100,99.06,0.09,1014,0,0,0,0,0
2020,4,25,9,20,0,0,0,4.6000000000000005,1.4000000000000001,100,98.21000000000001,0.09,1014,0,0,0,0,0
2020,4,25,9,25,0,0,0,4.6000000000000005,1.4000000000000001,100,97.35000000000001,0.09,1014,0,0,0,0,0
2020,4,25,9,30,0,0,0,4.6000000000000005,1.4000000000000001,100,96.49000000000001,0.09,1015,0,0,0,0,0
2020,4,25,9,35,0,0,0,4.6000000000000005,1.4000000000000001,100,95.62,0.09,1015,0,0,0,0,0
2020,4,25,9,40,0,0,0,4.6000000000000005,1.4000000000000001,100,94.74,0.09,1015,0,0,0,0,0
2020,4,25,9,45,0,0,0,4.6000000000000005,1.4000000000000001,100,93.86,0.09,1015,0,0,0,0,0
2020,4,25,9,50,0,0,0,4.7,1.4000000000000001,100,92.97,0.09,1015,0,0,0,0,0
2020,4,25,9,55,0,0,0,4.7,1.4000000000000001,100,92.08,0.09,1015,0,0,0,0,0
2020,4,25,10,0,0,0,0,4.7,1.4000000000000001,100,91.19,0.09,1015,0,0,0,0,0
2020,4,25,10,5,0,0,0,4.800000000000001,1.4000000000000001,99.57000000000001,89.75,0.09,1015,0,0,0,0,0
2020,4,25,10,10,9,8,30,5,1.4000000000000001,98.2,88.97,0.09,1015,0,9,8,30,0
2020,4,25,10,15,15,13,56,5.2,1.4000000000000001,96.84,88.16,0.09,1015,0,15,13,56,0
2020,4,25,10,20,22,18,86,5.300000000000001,1.4000000000000001,96.17,87.31,0.09,1015,0,22,18,86,0
2020,4,25,10,25,31,24,119,5.5,1.4000000000000001,94.85000000000001,86.44,0.09,1015,0,31,24,119,0
2020,4,25,10,30,41,29,153,5.6000000000000005,1.4000000000000001,94.2,85.55,0.09,1015,0,41,29,153,0
2020,4,25,10,35,53,35,195,5.800000000000001,1.4000000000000001,98.53,84.65,0.09,1015,0,53,35,195,0
2020,4,25,10,40,65,40,228,6,1.4000000000000001,97.18,83.75,0.09,1015,0,65,40,228,0
2020,4,25,10,45,78,45,260,6.1000000000000005,1.4000000000000001,96.51,82.84,0.09,1015,0,78,45,260,0
2020,4,25,10,50,91,50,290,6.300000000000001,1.4000000000000001,95.19,81.92,0.09,1015,0,91,50,290,0
2020,4,25,10,55,105,55,319,6.4,1.4000000000000001,94.54,81,0.09,1015,0,105,55,319,0
2020,4,25,11,0,119,59,347,6.6000000000000005,1.4000000000000001,93.25,80.07000000000001,0.09,1015,0,119,59,347,0
2020,4,25,11,5,134,63,372,6.800000000000001,1.3,92.07000000000001,79.14,0.09,1016,0,134,63,372,0
2020,4,25,11,10,149,68,397,7,1.3,90.82000000000001,78.21000000000001,0.09,1016,0,149,68,397,0
2020,4,25,11,15,164,71,420,7.2,1.3,89.59,77.27,0.09,1016,0,164,71,420,0
2020,4,25,11,20,179,75,442,7.300000000000001,1.3,88.98,76.34,0.09,1016,0,179,75,442,0
2020,4,25,11,25,195,79,463,7.5,1.3,87.77,75.4,0.09,1016,0,195,79,463,0
2020,4,25,11,30,211,82,483,7.7,1.2000000000000002,86.59,74.46000000000001,0.09,1016,0,211,82,483,0
2020,4,25,11,35,227,86,498,7.9,1.2000000000000002,89.34,73.52,0.09,1016,0,227,86,498,0
2020,4,25,11,40,243,89,516,8.1,1.2000000000000002,88.13,72.57000000000001,0.09,1016,0,243,89,516,0
2020,4,25,11,45,260,92,533,8.200000000000001,1.2000000000000002,87.54,71.63,0.09,1016,0,260,92,533,0
2020,4,25,11,50,212,186,80,8.4,1.2000000000000002,86.36,70.68,0.09,1016,3,276,95,549,0
2020,4,25,11,55,223,195,81,8.6,1.1,85.2,69.74,0.09,1016,3,293,97,564,0
2020,4,25,12,0,264,167,267,8.8,1.1,84.06,68.79,0.09,1016,7,309,100,579,0
2020,4,25,12,5,288,161,338,9,1.1,82.94,67.84,0.09,1016,7,326,103,593,0
2020,4,25,12,10,295,174,309,9.200000000000001,1.1,81.83,66.9,0.09,1016,7,343,105,606,0
2020,4,25,12,15,303,178,308,9.5,1,80.2,65.95,0.09,1016,7,359,107,618,0
2020,4,25,12,20,324,180,342,9.700000000000001,1,79.13,65.01,0.09,1016,7,376,110,630,0
2020,4,25,12,25,337,185,348,9.9,1,78.08,64.06,0.09,1016,7,392,112,642,0
2020,4,25,12,30,351,183,371,10.100000000000001,1,77.04,63.120000000000005,0.09,1016,7,409,114,653,0
2020,4,25,12,35,308,266,89,10.4,1,76.13,62.18,0.09,1017,4,425,117,659,0
2020,4,25,12,40,313,273,82,10.600000000000001,0.9,75.13,61.24,0.09,1017,4,441,119,669,0
2020,4,25,12,45,306,275,62,10.8,0.9,74.14,60.300000000000004,0.09,1017,4,457,121,679,0
2020,4,25,12,50,359,239,236,11,0.9,73.16,59.36,0.09,1017,7,473,123,688,0
2020,4,25,12,55,369,249,229,11.3,0.9,71.72,58.43,0.09,1017,7,489,124,697,0
