Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2733340,-,-,-,40.72,-74.01,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Cloud Type,Clearsky GHI,Clearsky DHI,Clearsky DNI,Fill Flag
2021,1,12,11,45,0,0,0,-2.1,2.2,93.13,96.64,0.08,1020,4,0,0,0,0
2021,1,12,11,50,0,0,0,-2.1,2.2,93.13,95.77,0.08,1020,4,0,0,0,0
2021,1,12,11,55,0,0,0,-2.1,2.2,93.13,94.9,0.08,1020,4,0,0,0,0
2021,1,12,12,0,0,0,0,-2.1,2.2,93.13,94.04,0.08,1020,4,0,0,0,0
2021,1,12,12,5,0,0,0,-2,2.2,92.45,93.19,0.08,1020,4,0,0,0,0
2021,1,12,12,10,0,0,0,-1.9000000000000001,2.3000000000000003,91.77,92.34,0.08,1020,4,0,0,0,0
2021,1,12,12,15,0,0,0,-1.8,2.3000000000000003,91.09,91.5,0.08,1020,4,0,0,0,0
2021,1,12,12,20,0,0,0,-1.7000000000000002,2.3000000000000003,90.43,90.04,0.08,1020,4,0,0,0,0
2021,1,12,12,25,0,0,0,-1.6,2.3000000000000003,89.76,89.35000000000001,0.08,1020,4,0,0,0,7
2021,1,12,12,30,8,8,0,-1.5,2.3000000000000003,89.11,88.62,0.08,1020,4,16,12,148,7
2021,1,12,12,35,14,14,0,-1.4000000000000001,2.3000000000000003,92.58,87.88,0.08,1020,4,24,16,215,7
2021,1,12,12,40,19,19,0,-1.3,2.3000000000000003,91.9,87.12,0.08,1020,4,32,19,265,7
2021,1,12,12,45,28,28,1,-1.2000000000000002,2.3000000000000003,91.23,86.35000000000001,0.08,1020,4,42,23,312,7
2021,1,12,12,50,36,36,2,-1.1,2.3000000000000003,90.57000000000001,85.59,0.08,1020,4,53,26,354,7
2021,1,12,12,55,64,29,393,-1,2.3000000000000003,89.91,84.82000000000001,0.08,1020,0,64,29,393,0
2021,1,12,13,0,76,32,428,-0.9,2.4000000000000004,89.25,84.06,0.08,1020,0,76,32,428,0
2021,1,12,13,5,88,35,461,-0.8,2.4000000000000004,88.60000000000001,83.3,0.08,1020,0,88,35,461,0
2021,1,12,13,10,101,37,491,-0.6000000000000001,2.3000000000000003,87.32000000000001,82.55,0.08,1020,0,101,37,491,0
2021,1,12,13,15,113,40,518,-0.5,2.3000000000000003,86.69,81.81,0.08,1020,0,113,40,518,0
2021,1,12,13,20,126,42,544,-0.30000000000000004,2.3000000000000003,85.44,81.07000000000001,0.08,1020,1,126,42,544,0
2021,1,12,13,25,139,44,567,-0.2,2.3000000000000003,84.82000000000001,80.34,0.08,1020,1,139,44,567,0
2021,1,12,13,30,152,46,589,0,2.3000000000000003,83.60000000000001,79.62,0.08,1020,1,152,46,589,0
2021,1,12,13,35,166,47,617,0.2,2.3000000000000003,86.97,78.91,0.08,1020,1,166,47,617,0
2021,1,12,13,40,179,49,635,0.30000000000000004,2.3000000000000003,86.34,78.21000000000001,0.08,1020,1,179,49,635,0
2021,1,12,13,45,192,51,653,0.5,2.3000000000000003,85.10000000000001,77.52,0.08,1020,1,192,51,653,0
2021,1,12,13,50,205,52,669,0.6000000000000001,2.3000000000000003,84.49,76.84,0.08,1020,1,205,52,669,0
2021,1,12,13,55,217,54,684,0.8,2.3000000000000003,83.28,76.17,0.08,1020,1,217,54,684,0
2021,1,12,14,0,230,55,698,1,2.3000000000000003,82.09,75.51,0.08,1020,1,230,55,698,0
2021,1,12,14,5,242,57,711,1.1,2.3000000000000003,81.51,74.86,0.08,1020,1,242,57,711,0
2021,1,12,14,10,254,58,723,1.3,2.2,80.35000000000001,74.23,0.08,1020,1,254,58,723,0
2021,1,12,14,15,269,59,743,1.4000000000000001,2.2,79.77,73.61,0.08,1020,1,269,59,743,0
2021,1,12,14,20,281,60,754,1.6,2.2,78.64,73,0.08,1020,1,281,60,754,0
2021,1,12,14,25,292,61,764,1.7000000000000002,2.2,78.08,72.4,0.08,1020,1,292,61,764,0
2021,1,12,14,30,304,62,773,1.9000000000000001,2.2,76.97,71.81,0.08,1020,1,304,62,773,0
2021,1,12,14,35,316,62,792,2.1,2.1,78.35000000000001,71.24,0.08,1020,1,316,62,792,0
2021,1,12,14,40,327,62,801,2.2,2.1,77.8,70.69,0.08,1020,1,327,62,801,0
2021,1,12,14,45,338,63,808,2.4000000000000004,2.1,76.7,70.15,0.08,1020,1,338,63,808,0
2021,1,12,14,50,348,64,816,2.5,2.1,76.16,69.62,0.08,1020,1,348,64,816,0
2021,1,12,14,55,358,65,822,2.7,2.1,75.08,69.11,0.08,1020,1,358,65,822,0
2021,1,12,15,0,368,66,829,2.9000000000000004,2.1,74.03,68.61,0.08,1020,1,368,66,829,0
2021,1,12,15,5,377,66,835,3,2,73.51,68.13,0.08,1020,1,377,66,835,0
2021,1,12,15,10,386,67,841,3.1,2,72.99,67.67,0.08,1020,1,386,67,841,0
2021,1,12,15,15,395,68,846,3.2,2,72.47,67.22,0.08,1020,1,395,68,846,0
2021,1,12,15,20,403,68,851,3.3000000000000003,1.9000000000000001,71.97,66.79,0.08,1020,1,403,68,851,0
2021,1,12,15,25,411,69,856,3.5,1.9000000000000001,70.96000000000001,66.38,0.08,1020,1,411,69,856,0
2021,1,12,15,30,419,69,860,3.6,1.9000000000000001,70.46000000000001,65.98,0.08,1020,1,419,69,860,0
2021,1,12,15,35,427,69,865,3.7,1.9000000000000001,68.75,65.6,0.08,1020,1,427,69,865,0
2021,1,12,15,40,434,70,869,3.8000000000000003,1.8,68.21000000000001,65.24,0.08,1019,1,434,70,869,0
2021,1,12,15,45,440,70,873,3.9000000000000004,1.8,67.73,64.9,0.08,1019,1,440,70,873,0
2021,1,12,15,50,447,71,876,4,1.8,67.26,64.58,0.08,1019,1,447,71,876,0
2021,1,12,15,55,452,71,879,4.2,1.7000000000000002,66.32000000000001,64.28,0.08,1019,1,452,71,879,0
2021,1,12,16,0,458,72,882,4.3,1.7000000000000002,65.86,64,0.08,1019,1,458,72,882,0
2021,1,12,16,5,463,72,884,4.3,1.7000000000000002,65.86,63.74,0.08,1019,1,463,72,884,0
2021,1,12,16,10,468,72,887,4.4,1.7000000000000002,65.4,63.49,0.08,1019,1,468,72,887,0
2021,1,12,16,15,472,72,889,4.4,1.6,65.4,63.27,0.08,1019,1,472,72,889,0
2021,1,12,16,20,476,73,891,4.5,1.6,64.94,63.07,0.08,1019,1,476,73,891,0
2021,1,12,16,25,480,73,892,4.6000000000000005,1.6,64.49,62.89,0.08,1019,1,480,73,892,0
2021,1,12,16,30,483,73,894,4.6000000000000005,1.5,64.49,62.730000000000004,0.08,1019,1,483,73,894,0
2021,1,12,16,35,486,73,897,4.7,1.5,62.93,62.59,0.08,1018,1,486,73,897,0
2021,1,12,16,40,488,73,898,4.7,1.5,62.93,62.480000000000004,0.08,1018,1,488,73,898,0
2021,1,12,16,45,490,73,899,4.800000000000001,1.4000000000000001,62.49,62.38,0.08,1018,1,490,73,899,0
2021,1,12,16,50,491,73,899,4.800000000000001,1.4000000000000001,62.49,62.31,0.08,1018,1,491,73,899,0
2021,1,12,16,55,492,73,900,4.9,1.4000000000000001,62.06,62.25,0.08,1018,1,492,73,900,0
2021,1,12,17,0,493,73,900,4.9,1.3,62.06,62.22,0.08,1018,1,493,73,900,0
2021,1,12,17,5,362,206,335,5,1.3,61.63,62.21,0.08,1018,8,493,73,900,7
2021,1,12,17,10,384,252,284,5,1.3,61.63,62.230000000000004,0.08,1018,2,492,73,900,0
2021,1,12,17,15,492,73,900,5,1.3,61.63,62.26,0.08,1018,1,492,73,900,0
2021,1,12,17,20,491,73,899,5,1.2000000000000002,61.63,62.32,0.08,1018,1,491,73,899,0
2021,1,12,17,25,489,73,898,5.1000000000000005,1.2000000000000002,61.2,62.39,0.08,1018,1,489,73,898,0
2021,1,12,17,30,487,73,897,5.1000000000000005,1.2000000000000002,61.2,62.49,0.08,1018,1,487,73,897,0
2021,1,12,17,35,484,74,893,5.1000000000000005,1.2000000000000002,60.7,62.61,0.08,1018,1,484,74,893,0
2021,1,12,17,40,482,74,892,5.1000000000000005,1.1,60.7,62.75,0.08,1018,1,482,74,892,0
2021,1,12,17,45,478,73,890,5.1000000000000005,1.1,60.7,62.92,0.08,1018,1,478,73,890,0
2021,1,12,17,50,475,73,888,5.2,1.1,60.28,63.1,0.08,1018,1,475,73,888,0
2021,1,12,17,55,471,73,886,5.2,1,60.28,63.300000000000004,0.08,1018,1,471,73,886,0
2021,1,12,18,0,467,73,884,5.2,1,60.28,63.53,0.08,1018,1,467,73,884,0
2021,1,12,18,5,458,72,874,5.2,1,60.28,63.77,0.08,1018,1,458,72,874,0
2021,1,12,18,10,453,72,871,5.2,1,60.22,64.04,0.08,1017,1,453,72,871,0
2021,1,12,18,15,448,71,869,5.2,1,60.22,64.32000000000001,0.08,1017,1,448,71,869,0
2021,1,12,18,20,442,71,865,5.2,0.9,60.22,64.63,0.08,1017,1,442,71,865,0
2021,1,12,18,25,436,71,862,5.2,0.9,60.22,64.95,0.08,1017,1,436,71,862,0
2021,1,12,18,30,429,70,859,5.1000000000000005,0.9,60.64,65.29,0.08,1017,1,429,70,859,0
2021,1,12,18,35,421,71,851,5.1000000000000005,0.9,63,65.66,0.08,1017,1,421,71,851,0
2021,1,12,18,40,414,70,847,5.1000000000000005,0.9,63,66.03,0.08,1017,1,414,70,847,0
2021,1,12,18,45,406,70,843,5.1000000000000005,0.8,63,66.43,0.08,1017,1,406,70,843,0
2021,1,12,18,50,398,69,838,5.1000000000000005,0.8,63,66.85,0.08,1017,1,398,69,838,0
2021,1,12,18,55,390,68,833,5.1000000000000005,0.8,63,67.28,0.08,1017,1,390,68,833,0
2021,1,12,19,0,381,68,827,5.1000000000000005,0.8,63,67.73,0.08,1017,1,381,68,827,0
2021,1,12,19,5,372,67,821,5,0.8,63.440000000000005,68.2,0.08,1017,1,372,67,821,0
2021,1,12,19,10,363,66,815,5,0.8,63.440000000000005,68.68,0.08,1017,1,363,66,815,0
2021,1,12,19,15,353,66,808,4.9,0.8,63.88,69.18,0.08,1017,1,353,66,808,0
2021,1,12,19,20,343,65,802,4.800000000000001,0.8,64.33,69.69,0.08,1017,1,343,65,802,0
2021,1,12,19,25,333,64,794,4.800000000000001,0.8,64.33,70.22,0.08,1017,1,333,64,794,0
2021,1,12,19,30,322,63,786,4.7,0.8,64.78,70.76,0.08,1017,1,322,63,786,0
2021,1,12,19,35,311,63,774,4.6000000000000005,0.8,66.81,71.32000000000001,0.08,1017,1,311,63,774,0
2021,1,12,19,40,299,62,765,4.6000000000000005,0.8,66.81,71.9,0.08,1017,1,299,62,765,0
2021,1,12,19,45,288,61,755,4.5,0.8,67.27,72.48,0.08,1017,1,288,61,755,0
2021,1,12,19,50,277,60,745,4.5,0.8,67.27,73.08,0.08,1017,1,277,60,745,0
2021,1,12,19,55,265,59,734,4.4,0.8,67.75,73.69,0.08,1017,1,265,59,734,0
2021,1,12,20,0,253,57,722,4.3,0.8,68.22,74.32000000000001,0.08,1017,1,253,57,722,0
2021,1,12,20,5,240,56,710,4.2,0.8,68.7,74.96000000000001,0.08,1017,1,240,56,710,0
2021,1,12,20,10,228,55,696,4.2,0.8,68.7,75.60000000000001,0.08,1017,1,228,55,696,0
2021,1,12,20,15,215,53,682,4.1000000000000005,0.8,69.18,76.26,0.08,1017,0,215,53,682,0
2021,1,12,20,20,203,52,667,4,0.8,69.67,76.94,0.08,1017,0,203,52,667,0
2021,1,12,20,25,190,50,650,3.9000000000000004,0.8,70.16,77.62,0.08,1017,1,190,50,650,0
2021,1,12,20,30,177,49,633,3.8000000000000003,0.8,70.65,78.31,0.08,1017,1,177,49,633,0
2021,1,12,20,35,163,48,607,3.8000000000000003,0.9,61,79.01,0.08,1017,1,163,48,607,0
2021,1,12,20,40,150,46,586,3.7,0.9,61.43,79.73,0.08,1017,1,150,46,586,0
2021,1,12,20,45,137,44,564,3.6,0.9,61.870000000000005,80.45,0.08,1017,0,137,44,564,0
2021,1,12,20,50,124,42,540,3.5,0.9,62.300000000000004,81.18,0.08,1017,0,124,42,540,0
2021,1,12,20,55,112,39,515,3.5,0.9,62.300000000000004,81.91,0.08,1017,0,112,39,515,0
2021,1,12,21,0,99,37,486,3.4000000000000004,0.9,62.74,82.66,0.08,1017,0,99,37,486,0
2021,1,12,21,5,86,34,449,3.3000000000000003,0.9,63.190000000000005,83.41,0.08,1017,0,86,34,449,0
2021,1,12,21,10,74,31,416,3.3000000000000003,0.9,63.190000000000005,84.17,0.08,1017,0,74,31,416,0
2021,1,12,21,15,47,46,16,3.2,0.9,63.63,84.93,0.08,1017,2,62,28,380,7
2021,1,12,21,20,33,33,1,3.2,0.9,63.63,85.7,0.08,1017,2,51,25,340,7
2021,1,12,21,25,26,26,1,3.1,0.9,64.08,86.46000000000001,0.08,1017,2,40,22,297,7
2021,1,12,21,30,20,20,0,3.1,1,64.08,87.23,0.08,1017,2,31,19,250,7
2021,1,12,21,35,13,13,0,3,1,63.910000000000004,87.99,0.08,1017,2,22,15,187,7
2021,1,12,21,40,7,7,0,3,1,63.910000000000004,88.73,0.08,1017,2,15,12,135,7
2021,1,12,21,45,0,0,0,2.9000000000000004,1,64.36,89.45,0.08,1017,1,0,0,0,0
2021,1,12,21,50,0,0,0,2.9000000000000004,1,64.36,90.15,0.08,1017,1,0,0,0,0
2021,1,12,21,55,0,0,0,2.8000000000000003,1,64.82000000000001,91.61,0.08,1017,1,0,0,0,0
2021,1,12,22,0,0,0,0,2.8000000000000003,1,64.82000000000001,92.46000000000001,0.08,1017,1,0,0,0,0
2021,1,12,22,5,0,0,0,2.7,1,65.28,93.31,0.08,1017,1,0,0,0,0
2021,1,12,22,10,0,0,0,2.7,1,65.28,94.16,0.08,1017,1,0,0,0,0
2021,1,12,22,15,0,0,0,2.7,1,65.28,95.02,0.08,1017,2,0,0,0,0
2021,1,12,22,20,0,0,0,2.6,1,65.74,95.89,0.08,1017,1,0,0,0,0
2021,1,12,22,25,0,0,0,2.6,1,65.81,96.76,0.08,1018,1,0,0,0,0
2021,1,12,22,30,0,0,0,2.6,1,65.81,97.64,0.08,1018,1,0,0,0,0
2021,1,12,22,35,0,0,0,2.5,1,68.31,98.52,0.08,1018,1,0,0,0,0
2021,1,12,22,40,0,0,0,2.5,1,68.31,99.4,0.08,1018,1,0,0,0,0
2021,1,12,22,45,0,0,0,2.5,1,68.31,100.29,0.08,1018,1,0,0,0,0
2021,1,12,22,50,0,0,0,2.5,1,68.31,101.19,0.08,1018,1,0,0,0,0
2021,1,12,22,55,0,0,0,2.4000000000000004,1,68.8,102.09,0.08,1018,1,0,0,0,0
2021,1,12,23,0,0,0,0,2.4000000000000004,1,68.8,102.99000000000001,0.08,1018,1,0,0,0,0
2021,1,12,23,5,0,0,0,2.4000000000000004,1,68.8,103.89,0.08,1018,1,0,0,0,0
2021,1,12,23,10,0,0,0,2.3000000000000003,1,69.29,104.8,0.08,1018,1,0,0,0,0
2021,1,12,23,15,0,0,0,2.3000000000000003,1,69.29,105.72,0.08,1018,1,0,0,0,0
2021,1,12,23,20,0,0,0,2.2,1,69.78,106.63,0.08,1018,1,0,0,0,0
2021,1,12,23,25,0,0,0,2.2,1,69.78,107.55,0.08,1018,1,0,0,0,0
2021,1,12,23,30,0,0,0,2.2,1,69.78,108.47,0.08,1018,1,0,0,0,0
2021,1,12,23,35,0,0,0,2.1,1,72.21000000000001,109.4,0.08,1018,1,0,0,0,0
2021,1,12,23,40,0,0,0,2.1,1,72.21000000000001,110.32000000000001,0.08,1018,1,0,0,0,0
2021,1,12,23,45,0,0,0,2.1,1,72.21000000000001,111.25,0.08,1018,1,0,0,0,0
2021,1,12,23,50,0,0,0,2,1,72.73,112.19,0.08,1018,2,0,0,0,0
2021,1,12,23,55,0,0,0,2,1,72.73,113.12,0.08,1018,1,0,0,0,0
2021,1,13,0,0,0,0,0,2,1,72.73,114.06,0.08,1018,1,0,0,0,0
2021,1,13,0,5,0,0,0,1.9000000000000001,1.1,73.25,114.99000000000001,0.08,1018,1,0,0,0,0
2021,1,13,0,10,0,0,0,1.9000000000000001,1.1,73.25,115.93,0.08,1018,1,0,0,0,0
2021,1,13,0,15,0,0,0,1.8,1.1,73.77,116.87,0.08,1018,7,0,0,0,0
2021,1,13,0,20,0,0,0,1.8,1.1,73.77,117.82000000000001,0.08,1018,7,0,0,0,0
2021,1,13,0,25,0,0,0,1.7000000000000002,1.1,74.3,118.76,0.08,1018,4,0,0,0,0
2021,1,13,0,30,0,0,0,1.7000000000000002,1.1,74.3,119.7,0.08,1018,4,0,0,0,0
2021,1,13,0,35,0,0,0,1.6,1.1,75.73,120.65,0.08,1018,1,0,0,0,0
2021,1,13,0,40,0,0,0,1.6,1.1,75.73,121.59,0.08,1018,4,0,0,0,0
2021,1,13,0,45,0,0,0,1.6,1.1,75.73,122.54,0.08,1018,4,0,0,0,0
2021,1,13,0,50,0,0,0,1.5,1.1,76.28,123.49000000000001,0.08,1018,4,0,0,0,0
2021,1,13,0,55,0,0,0,1.5,1.2000000000000002,76.28,124.43,0.08,1018,4,0,0,0,0
2021,1,13,1,0,0,0,0,1.4000000000000001,1.2000000000000002,76.83,125.38000000000001,0.08,1018,4,0,0,0,0
2021,1,13,1,5,0,0,0,1.4000000000000001,1.2000000000000002,76.83,126.33,0.08,1018,4,0,0,0,0
2021,1,13,1,10,0,0,0,1.3,1.2000000000000002,77.38,127.27,0.08,1018,4,0,0,0,0
2021,1,13,1,15,0,0,0,1.3,1.2000000000000002,77.38,128.22,0.08,1018,4,0,0,0,0
2021,1,13,1,20,0,0,0,1.2000000000000002,1.2000000000000002,77.93,129.16,0.08,1018,4,0,0,0,0
2021,1,13,1,25,0,0,0,1.2000000000000002,1.2000000000000002,77.93,130.11,0.08,1018,5,0,0,0,0
2021,1,13,1,30,0,0,0,1.1,1.2000000000000002,78.5,131.05,0.08,1018,5,0,0,0,0
2021,1,13,1,35,0,0,0,1.1,1.3,79.43,131.99,0.08,1018,5,0,0,0,0
2021,1,13,1,40,0,0,0,1.1,1.3,79.43,132.93,0.08,1018,5,0,0,0,0
2021,1,13,1,45,0,0,0,1,1.3,80,133.86,0.08,1018,5,0,0,0,0
2021,1,13,1,50,0,0,0,1,1.3,80,134.8,0.08,1018,4,0,0,0,0
2021,1,13,1,55,0,0,0,0.9,1.3,80.58,135.73,0.08,1018,4,0,0,0,0
2021,1,13,2,0,0,0,0,0.9,1.3,80.58,136.65,0.08,1018,8,0,0,0,0
2021,1,13,2,5,0,0,0,0.8,1.3,81.16,137.58,0.08,1018,8,0,0,0,0
2021,1,13,2,10,0,0,0,0.8,1.3,81.16,138.5,0.08,1018,8,0,0,0,0
2021,1,13,2,15,0,0,0,0.8,1.3,81.16,139.41,0.08,1018,8,0,0,0,0
2021,1,13,2,20,0,0,0,0.7000000000000001,1.3,81.66,140.33,0.08,1017,5,0,0,0,0
2021,1,13,2,25,0,0,0,0.7000000000000001,1.4000000000000001,81.66,141.23,0.08,1017,8,0,0,0,0
2021,1,13,2,30,0,0,0,0.6000000000000001,1.4000000000000001,82.26,142.13,0.08,1017,7,0,0,0,0
2021,1,13,2,35,0,0,0,0.6000000000000001,1.4000000000000001,82.88,143.02,0.08,1017,4,0,0,0,0
2021,1,13,2,40,0,0,0,0.6000000000000001,1.4000000000000001,82.88,143.91,0.08,1017,2,0,0,0,0
2021,1,13,2,45,0,0,0,0.5,1.4000000000000001,83.48,144.79,0.08,1017,1,0,0,0,0
2021,1,13,2,50,0,0,0,0.5,1.4000000000000001,83.48,145.66,0.08,1017,1,0,0,0,0
2021,1,13,2,55,0,0,0,0.4,1.4000000000000001,84.09,146.52,0.08,1017,4,0,0,0,0
2021,1,13,3,0,0,0,0,0.4,1.4000000000000001,84.09,147.37,0.08,1017,4,0,0,0,0
2021,1,13,3,5,0,0,0,0.4,1.4000000000000001,84.09,148.21,0.08,1017,4,0,0,0,0
2021,1,13,3,10,0,0,0,0.30000000000000004,1.4000000000000001,84.7,149.04,0.08,1017,1,0,0,0,0
2021,1,13,3,15,0,0,0,0.30000000000000004,1.4000000000000001,84.7,149.85,0.08,1017,1,0,0,0,0
2021,1,13,3,20,0,0,0,0.30000000000000004,1.4000000000000001,84.7,150.65,0.08,1017,4,0,0,0,0
2021,1,13,3,25,0,0,0,0.30000000000000004,1.4000000000000001,84.7,151.44,0.08,1017,1,0,0,0,0
2021,1,13,3,30,0,0,0,0.2,1.5,85.31,152.21,0.08,1017,1,0,0,0,0
2021,1,13,3,35,0,0,0,0.2,1.5,85.24,152.96,0.08,1017,4,0,0,0,0
2021,1,13,3,40,0,0,0,0.2,1.5,85.24,153.68,0.08,1017,1,0,0,0,0
2021,1,13,3,45,0,0,0,0.1,1.5,85.86,154.39000000000001,0.08,1017,1,0,0,0,0
2021,1,13,3,50,0,0,0,0.1,1.5,85.86,155.07,0.08,1017,1,0,0,0,0
2021,1,13,3,55,0,0,0,0.1,1.5,85.86,155.73,0.08,1017,4,0,0,0,0
2021,1,13,4,0,0,0,0,0,1.5,86.48,156.35,0.08,1017,4,0,0,0,0
2021,1,13,4,5,0,0,0,0,1.5,86.48,156.95000000000002,0.08,1017,1,0,0,0,0
2021,1,13,4,10,0,0,0,0,1.5,86.48,157.51,0.08,1017,4,0,0,0,0
2021,1,13,4,15,0,0,0,0,1.5,86.48,158.04,0.08,1017,4,0,0,0,0
2021,1,13,4,20,0,0,0,-0.1,1.5,87.11,158.52,0.08,1017,4,0,0,0,0
2021,1,13,4,25,0,0,0,-0.1,1.5,87.11,158.97,0.08,1017,4,0,0,0,0
2021,1,13,4,30,0,0,0,-0.1,1.5,87.11,159.37,0.08,1017,4,0,0,0,0
2021,1,13,4,35,0,0,0,-0.2,1.5,86.97,159.72,0.08,1017,4,0,0,0,0
2021,1,13,4,40,0,0,0,-0.2,1.5,86.97,160.02,0.08,1017,4,0,0,0,0
2021,1,13,4,45,0,0,0,-0.2,1.5,86.97,160.27,0.08,1017,4,0,0,0,0
2021,1,13,4,50,0,0,0,-0.2,1.5,86.97,160.47,0.08,1017,4,0,0,0,0
2021,1,13,4,55,0,0,0,-0.30000000000000004,1.5,87.60000000000001,160.61,0.08,1017,4,0,0,0,0
2021,1,13,5,0,0,0,0,-0.30000000000000004,1.5,87.60000000000001,160.69,0.08,1017,4,0,0,0,0
2021,1,13,5,5,0,0,0,-0.30000000000000004,1.6,87.60000000000001,160.72,0.08,1017,4,0,0,0,0
2021,1,13,5,10,0,0,0,-0.30000000000000004,1.6,87.60000000000001,160.69,0.08,1017,4,0,0,0,0
2021,1,13,5,15,0,0,0,-0.4,1.6,88.24,160.6,0.08,1017,4,0,0,0,0
2021,1,13,5,20,0,0,0,-0.4,1.6,88.24,160.45000000000002,0.08,1017,4,0,0,0,0
2021,1,13,5,25,0,0,0,-0.4,1.6,88.24,160.24,0.08,1017,4,0,0,0,0
2021,1,13,5,30,0,0,0,-0.4,1.6,88.24,159.99,0.08,1017,4,0,0,0,0
2021,1,13,5,35,0,0,0,-0.5,1.6,87.7,159.68,0.08,1017,4,0,0,0,0
2021,1,13,5,40,0,0,0,-0.5,1.6,87.7,159.32,0.08,1017,4,0,0,0,0
2021,1,13,5,45,0,0,0,-0.5,1.6,87.7,158.91,0.08,1017,4,0,0,0,0
2021,1,13,5,50,0,0,0,-0.5,1.6,87.7,158.46,0.08,1017,4,0,0,0,0
2021,1,13,5,55,0,0,0,-0.6000000000000001,1.6,88.35000000000001,157.97,0.08,1017,4,0,0,0,0
2021,1,13,6,0,0,0,0,-0.6000000000000001,1.6,88.35000000000001,157.44,0.08,1017,4,0,0,0,0
2021,1,13,6,5,0,0,0,-0.6000000000000001,1.6,88.35000000000001,156.87,0.08,1017,4,0,0,0,0
2021,1,13,6,10,0,0,0,-0.6000000000000001,1.6,88.35000000000001,156.27,0.08,1017,4,0,0,0,0
2021,1,13,6,15,0,0,0,-0.6000000000000001,1.6,88.35000000000001,155.64000000000001,0.08,1017,4,0,0,0,0
2021,1,13,6,20,0,0,0,-0.7000000000000001,1.6,88.99,154.98,0.08,1017,4,0,0,0,0
2021,1,13,6,25,0,0,0,-0.7000000000000001,1.6,88.99,154.29,0.08,1017,4,0,0,0,0
2021,1,13,6,30,0,0,0,-0.7000000000000001,1.6,88.99,153.58,0.08,1017,4,0,0,0,0
2021,1,13,6,35,0,0,0,-0.7000000000000001,1.6,87.60000000000001,152.85,0.08,1017,4,0,0,0,0
2021,1,13,6,40,0,0,0,-0.8,1.6,88.25,152.1,0.08,1017,4,0,0,0,0
2021,1,13,6,45,0,0,0,-0.8,1.6,88.25,151.33,0.08,1017,4,0,0,0,0
2021,1,13,6,50,0,0,0,-0.8,1.6,88.25,150.54,0.08,1017,5,0,0,0,0
2021,1,13,6,55,0,0,0,-0.8,1.6,88.25,149.74,0.08,1017,4,0,0,0,0
2021,1,13,7,0,0,0,0,-0.9,1.6,88.89,148.92000000000002,0.08,1017,4,0,0,0,0
2021,1,13,7,5,0,0,0,-0.9,1.6,88.89,148.09,0.08,1017,4,0,0,0,0
2021,1,13,7,10,0,0,0,-0.9,1.6,88.89,147.25,0.08,1017,4,0,0,0,0
2021,1,13,7,15,0,0,0,-0.9,1.6,88.89,146.4,0.08,1017,4,0,0,0,0
2021,1,13,7,20,0,0,0,-0.9,1.6,88.89,145.54,0.08,1017,4,0,0,0,0
2021,1,13,7,25,0,0,0,-1,1.7000000000000002,89.54,144.66,0.08,1017,4,0,0,0,0
2021,1,13,7,30,0,0,0,-1,1.7000000000000002,89.54,143.78,0.08,1017,4,0,0,0,0
2021,1,13,7,35,0,0,0,-1,1.7000000000000002,87.87,142.9,0.08,1017,4,0,0,0,0
2021,1,13,7,40,0,0,0,-1,1.7000000000000002,87.87,142,0.08,1017,4,0,0,0,0
2021,1,13,7,45,0,0,0,-1.1,1.7000000000000002,88.51,141.1,0.08,1017,4,0,0,0,0
2021,1,13,7,50,0,0,0,-1.1,1.7000000000000002,88.51,140.19,0.08,1017,4,0,0,0,0
2021,1,13,7,55,0,0,0,-1.1,1.7000000000000002,88.51,139.28,0.08,1017,4,0,0,0,0
2021,1,13,8,0,0,0,0,-1.1,1.7000000000000002,88.51,138.36,0.08,1017,4,0,0,0,0
2021,1,13,8,5,0,0,0,-1.1,1.7000000000000002,88.51,137.44,0.08,1017,4,0,0,0,0
2021,1,13,8,10,0,0,0,-1.1,1.7000000000000002,88.51,136.52,0.08,1017,4,0,0,0,0
2021,1,13,8,15,0,0,0,-1.2000000000000002,1.7000000000000002,89.16,135.59,0.08,1017,4,0,0,0,0
